frame,ball_x,ball_y,ball_z
118,2.727464606207266,8.064244681340917,3.1163549164535302
119,2.8600299439130716,7.541645608499335,3.272129545053889
120,2.9758646545995746,7.085002013308692,3.3980028364376453
121,3.0787953061195497,6.679228800022002,3.499537949144632
122,3.171470231080954,6.31388571186139,3.5805812457263544
123,3.255797166431284,5.981452068253476,3.643900781509924
124,3.3331945603902393,5.676336062642198,3.6915534081102224
125,3.404744344464287,5.394272504654706,3.7251084165904804
126,3.471289193313345,5.131939402255963,3.745790403452963
127,3.533496860135651,4.886704338795232,3.754574261604003
128,3.5919041352623533,4.656451179435001,3.7522505613342
129,3.6469477349662687,4.43945830128937,3.739471940467699
130,3.6989865493465466,4.234310887813442,3.7167869184716547
131,3.7483180272828065,4.039836336037262,3.6846651334139917
132,3.795190492977014,3.855055702294571,3.643516558861905
133,3.8398125826872715,3.6791465007309903,3.593706369449556
134,3.882360605516595,3.5114136856025504,3.5355665625784494
135,3.9229843811283067,3.3512666378341502,3.4694050832315755
136,3.9618119396490594,3.198200637061921,3.395512966029396
137,3.998953354986603,3.051781749927938,3.314169859212933
138,4.0345039042269715,2.9116343751046894,3.2256482010592826
139,4.068546691349408,2.7774309000861255,3.130216261388638
140,4.101154835840411,2.6488830732333706,3.028140226022263
141,4.13239330090317,2.525734796607538,2.9196854808420083
142,4.162320418315983,2.4077561146728597,2.805117237920566
143,4.190989155033793,2.29473822110013,2.6847006347810582
144,4.218448158483731,2.1864893380026604,2.5587004267662636
145,4.244742611837547,2.082831344281283,2.4273803806559506
146,4.269914926418697,1.9835970460171253,2.2910024648621756
147,4.2940052952006775,1.8886279944705304,2.1498259180613815
148,4.317052128688799,1.7977727677478679,2.0041062645082595
149,4.339092392125368,1.7108856414713443,1.854094331062543
150,4.36016186079992,1.6278255822949321,1.7000353086046627
151,4.38029530822986,1.5484555060587029,1.5421678893496373
152,4.399526640086116,1.4726417498270805,1.3807235017873487
153,4.439918260525172,2.3638659241536573,1.6183756150682016
154,4.472485671576351,3.082452197953598,1.8000834075320997
155,4.4997955646653605,3.6850335416737736,1.942390711752402
156,4.523328016654671,4.204267230891464,2.0548335390421832
157,4.544014708318986,4.660710411374796,2.1434110682626737
158,4.562480128101059,5.068142158850833,2.2121416368698106
159,4.5791631002656015,5.436244946781567,2.263847161027628
160,4.594383522679762,5.772077187516435,2.300584358308075
161,4.608381528537477,6.08093731932483,2.3238982519900717
162,4.621341712242599,6.366898340352582,2.334979459396473
163,4.63340877684858,6.633153062820027,2.334766248936323
164,4.644698012120826,6.882245307075687,2.3240133318106118
165,4.6553025304720785,7.116229559477361,2.3033397906692077
166,4.665298399726343,7.336784224677036,2.2732634552135442
167,4.674748371684725,7.545293894862857,2.234226188780009
168,4.683704649535113,7.742910411493956,2.1866128922834505
169,4.69221098279807,7.930599089403414,2.130766032072033
170,4.700304282387107,8.109174352426132,2.0669968779578394
171,4.708015886785728,8.279327671064642,1.9955942449881099
172,4.715372569903677,8.441649800414949,1.9168312811955672
173,4.722397354060249,8.596648718302127,1.830970682656446
174,4.729110173072532,8.744764256044759,1.7382686151436428
175,4.735528417714402,8.886380133778845,1.638977557967984
176,4.7416673870191826,9.02183391826179,1.53334824632603
177,4.747540662812648,9.151425286786413,1.421630863963748
178,4.753160420655377,9.275422887993269,1.3040756215969371
179,4.364506136017624,8.611228104852092,1.5174931544778878
180,4.070954567906286,8.109560098530764,1.6690213571306967
181,3.834681039397494,7.705777993886875,1.7810804515802612
182,3.6367273336331336,7.36748294898676,1.8649020160605576
183,3.4662239983154395,7.076099500244555,1.926920489821903
184,3.3163601675370575,6.819988147510265,1.9711642676156131
185,3.1825897822484346,6.591379855875705,2.0003209958532646
186,3.06173223967995,6.384839101147969,2.0162727534224096
187,2.9514803123628774,6.196422922940867,2.0203899643284613
188,2.8501121624502175,6.023188768552436,2.0137044844241005
189,2.756313480256868,5.86289053477275,1.997017523709819
190,2.66906263607526,5.713782296884415,1.970970245918931
191,2.5875536483952537,5.574486664400554,1.9360918591046035
192,2.511142760953719,5.443903483357904,1.8928334673324743
193,2.4393102631867825,5.321144588981456,1.841592475965313
194,2.3716324532097475,5.205485891527335,1.7827304143058995
195,2.3077605459378594,5.096331331096319,1.7165859412797397
196,2.247404478119741,4.993185201077261,1.6434841703625132
197,2.190320273681049,4.895630556019679,1.5637430934746308
198,2.136300080015002,4.8033121840488,1.4776776861205125
199,2.085164268300664,4.715923106622292,1.3856021671386374
200,2.0367551690978707,4.633193872910054,1.2878308217590977
201,2.127357230273137,4.907715113398108,1.5908389117309512
202,2.2150911812240017,5.173546075028864,1.873530631429491
203,2.300183475299145,5.4313729039383585,2.1369782062645752
204,2.382836611083195,5.68180916412202,2.382134253461844
205,2.463232290929456,5.925405407684096,2.609847635020766
206,2.5415340533229114,6.16265715081023,2.8208767432307553
207,2.6178894776388226,6.394011554112903,3.015900711900139
208,2.6924320386925964,6.6198730418560245,3.19552894200588
209,2.76528267238267,6.840608045800943,3.3603092510467407
210,2.8365511014084155,7.056549022087739,3.510734894467707
211,2.9063369605675655,7.267997860849088,3.6472506604163972
212,2.974730753828466,7.475228786107463,3.770258202347098
213,3.0418146697394404,7.6784908264384475,3.880120745038584
214,3.1076632774159343,7.87800992378871,3.9771672764909596
215,3.1723441220595743,8.073990737879006,4.061696319405922
216,3.2359182364935966,8.26661819613955,4.133979360342573
217,3.2984405833636705,8.456058833563842,4.1942640012248456
218,3.359960441286949,8.642461962727507,4.242776885902442
219,3.4205217471755454,8.82596071101705,4.279726443366972
220,3.48016340605414,9.006672959366952,4.305305478629519
221,3.5389195787786276,9.184702214037598,4.319693632026154
222,3.5968199570024115,9.360138439754063,4.323059717922436
223,3.653890033423336,9.533058878545335,4.31556394475195
224,3.7101513737291594,9.703528873730075,4.297360010534338
225,3.7656218947700024,9.871602712769935,4.268597062028633
226,3.8203161514272606,10.037324496472817,4.229421501967026
227,3.874245632586277,10.200729035780281,4.179978627646117
228,3.927419064746893,10.361842771697413,4.120414085479121
229,3.979842720296834,10.520684709350997,4.050875129557758
230,4.031520726446736,10.67726735405239,3.971511677202993
231,4.082455370323791,10.831597635721133,3.882477160141339
232,4.132647395707703,10.983677807985046,3.7839291755932596
233,4.182096287273505,11.133506309426577,3.676029946611653
234,4.230800538856519,11.281078576416697,3.558946605078958
235,4.278757903048119,11.426387799381809,3.4328513136930967
236,4.325965620258617,11.569425616856694,3.297921245054708
237,4.372420626164943,11.710182744044062,3.1543384367403413
238,4.418119737146115,11.848649534677923,3.0022895411998256
239,4.463059813875359,11.984816476702292,2.8419654886575527
240,4.507237903679835,12.118674623616377,2.673561080118298
241,4.550651362606127,12.250215964329009,2.497274526238868
242,4.593297958357005,12.379433735053626,2.313306946351674
243,4.635175955410126,12.506322677215083,2.1218618404060945
244,4.640529154267507,10.37857982930623,2.4232949470346115
245,4.643333907836301,9.263770814146904,2.5725455844675458
246,4.645253915729276,8.500622802827428,2.665374260147317
247,4.646717377971845,7.918938579474309,2.72643175925548
248,4.6479011346632015,7.448429281987208,2.7658985430094867
249,4.648895649148956,7.053138327814839,2.7889823136843312
250,4.649753463161902,6.712181886721263,2.798708692596801
251,4.650507796161875,6.412356177197884,2.7969934670127565
252,4.651180967908301,6.144789735705577,2.78512915077515
253,4.651788674287289,5.903243898166013,2.7640329668111865
254,4.652342349379142,5.683173945948127,2.7343847700796
255,4.652850558615177,5.481175366029556,2.6967092526824956
256,4.653319864859744,5.294639608259606,2.651427790881604
257,4.653755390821442,5.121530543050519,2.598892696845313
258,4.654161198069557,4.96023381322361,2.5394106854416183
259,4.654540550817121,4.809451987820923,2.4732593613499936
260,4.654896104764722,4.668129502105413,2.400698936493053
261,4.655230045672359,4.535397579234606,2.3219805119979533
262,4.655544193208263,4.4105329533312005,2.2373517705565833
263,4.655840080128821,4.292926397740289,2.147060653080532
264,4.656119013448502,4.182058411736654,2.0513574434884085
265,4.656382122121671,4.07748026837324,1.950495602100049
266,4.6532661821994274,4.594965029915179,2.163954959202081
267,4.6503798589279475,5.074315834856086,2.3511770771538885
268,4.647690167832844,5.5210106331207065,2.515108905146204
269,4.645170727580308,5.939430747383921,2.658103812376569
270,4.642800121287845,6.333133021040576,2.7820692949734314
271,4.640560738431569,6.705042150323899,2.888571525881185
272,4.638437937584832,7.057589733842017,2.9789111113960467
273,4.636419428937803,7.392816821637032,3.054179139096031
274,4.634494810815224,7.71245088874814,3.115299430307785
275,4.6326552162651815,8.017964528554197,3.163060943887531
276,4.630893039714017,8.31062084900032,3.198143024462478
277,4.629201722771392,8.59150904536672,3.221135368749838
278,4.6275755843353,8.861572615857424,3.2325540354687092
279,4.626009684277028,9.121632000336684,3.2328544500322525
280,4.624499712851452,9.372402946696058,3.2224420945810985
281,4.6230419000006595,9.614511573399584,3.2016813892446927
282,4.621632940171366,9.848506855554813,3.170903137639426
283,4.620269929326527,10.074871085809615,3.1304108128309713
284,4.618950311617742,10.294028730821848,3.0804858889536035
285,4.617671833776589,10.506354005786633,3.0213923714607165
286,4.61643250573429,10.71217741459598,2.9533806408346157
287,4.615230566325936,10.91179144555927,2.8766906971545563
288,4.614064453204125,11.105455568048548,2.7915548737220988
289,4.612932776293781,11.293400641029992,2.698200075025808
290,4.6118342942787045,11.475832818098404,2.5968495860957943
291,4.610767893730016,11.652937013756,2.487724495407195
292,4.609732570575023,11.824879980998658,2.3710447708094806
293,4.608727413668611,11.991813039724653,2.2470300265626704
294,4.607751590273409,12.153874488139405,2.115900018738455
295,4.750546748376598,10.06603672575368,3.0772262320191466
296,4.822744419801293,9.010419527249873,3.5546580511949064
297,4.871679429296014,8.294930556314632,3.8689440792606153
298,4.908830159778841,7.751741984428952,4.097859530584965
299,4.93883886828631,7.312978404104732,4.272849548029609
300,4.964053709736152,6.94430695297959,4.4098087238561545
301,4.985828902752273,6.625927318360309,4.5178930203048315
302,5.005016552823315,6.345380688335094,4.602854135498217
303,5.022187209335237,6.0943249414403455,4.668535823256159
304,5.037741031666878,5.866909264012617,4.717629172375873
305,5.051968845534533,5.658881432651429,4.752088606483249
306,5.065087971865894,5.4670639527875,4.773377234039485
307,5.077264393937947,5.289029948340329,4.782619903379101
308,5.088627085268742,5.122893670626894,4.780703354461845
309,5.099277624481109,4.9671699174357595,4.768344535911552
310,5.109296867074864,4.820676483655409,4.7461389110125625
311,5.118749720884742,4.682464338308638,4.71459562962631
312,5.127688666219924,4.551766155859007,4.67416366790528
313,5.136156423334575,4.427957314568249,4.625251430285966
314,5.144188024251093,4.310525603936999,4.56824136823447
315,5.151812454380952,4.199047222224023,4.503500631370486
316,5.15905397108776,4.093167497461304,4.431388473554061
317,5.165933169516954,3.9925853037356553,4.352260988898182
318,5.172467843387302,3.8970404753772003,4.266473681804898
319,5.178673675065128,3.806303717239965,4.174382335426255
320,5.184564781610004,3.7201686208542775,4.076342607788777
321,5.190154139120985,3.6384454599718503,3.972708742344437
322,5.195453905003313,3.5609564786372494,3.8638317279360557
323,5.200475655757506,3.4875324144241255,3.7500571852501423
324,5.2052305560791465,3.4180100259918254,3.631723197548818
325,5.209729473257346,3.3522304204417246,3.50915824716044
326,5.213983049041383,3.2900380025401232,3.0
327,4.788843098787144,4.378857900848695,2.7729457721734305
328,4.448714058151683,5.249957563947931,2.58141635205451
329,4.165242674262863,5.975952105732663,2.411752010931991
330,3.9222900466418125,6.598174635377219,2.256183124661114
331,3.7097865180781544,7.142414409180005,2.10986785242274
332,3.5210247835840454,7.625849410838909,1.969587535101051
333,3.3513126419751904,8.060496770273788,1.8330976257118845
334,3.197239894454742,8.455090299268212,1.6987747202685153
335,3.0562512040124656,8.816174435205602,1.5654111015428762
336,2.9263833497522125,9.148777155285517,1.4320885387542006
337,2.8060963015850273,9.45684260873187,1.2980973105178941
338,2.694160545218368,9.743519687165346,1.1628823285286634
339,2.5895795489752844,10.011360593733425,1.026006174409317
340,2.4915349649731175,10.262461187594583,0.8871230561733393
341,2.3993469861854733,10.498562512884787,0.7459600186590115
342,2.312445074982382,10.721125765438176,0.6023030898180556
343,2.230345954677491,10.931388658323536,0.45598685388160465
344,2.152636792963456,11.130408490509433,0.3068864443401703
345,2.078962166201177,11.319095532438226,0.15491127025437154
346,2.0090138239410753,11.498239239965475,4.2144112265829083e-22
347,1.8579322338377058,10.294558449181793,0.7595511517016534
348,1.7629507976909087,9.537832695284681,1.2279617990919403
349,1.693288070732868,8.98282340384401,1.5619441301042718
350,1.6381179457681936,8.543277992654748,1.8166024702481833
351,1.5923404867833215,8.178564806929883,2.017879753390651
352,1.5531410015163487,7.866258937020917,2.1800780123709784
353,1.5188006358106996,7.5926661152873365,2.3119155233175706
354,1.4881930183506844,7.348812438852846,2.4190911012985215
355,1.4605407363694345,7.1285041893871695,2.5055257129482817
356,1.4352856367548004,6.927294510202139,2.5740248706770297
357,1.4120145422027173,6.741891580078831,2.6266592685081362
358,1.3904142060203097,6.569799734080631,2.6649969779087654
359,1.370242702240958,6.409091525993778,2.69025239807108
360,1.351310534017402,6.258257217174373,2.7033861149245006
361,1.3334677261861532,6.11610194183325,2.7051745657729898
362,1.3165947224233225,5.9816731838472945,2.6962604085966198
363,1.3005957621364663,5.854208009853404,2.677190060529733
364,1.285393906415997,5.733093440550322,2.6484422931871308
365,1.2709271826066637,5.617835734148412,2.6104502296694627
366,1.2571455079976666,5.508035877128568,2.5636181655907224
367,1.244008178327972,5.40336957493527,2.5083341121435794
368,1.2314817889307044,5.3035706895445855,2.4449786958292403
369,1.2195385080719727,5.20841748299736,2.373930946479195
370,1.2081546519048183,5.117721263927435,2.2955714834707317
371,1.1973095253982546,5.031317153137771,2.2102836119865583
372,1.186984499502304,4.9490567312902325,2.118452832713132
373,1.177162296242205,4.870802343185999,2.0204652364244855
374,1.1678264534385323,4.796422833142002,1.9167052006525154
375,1.1589609409695558,4.7257904877181875,1.80755273708403
376,1.1505499015589113,4.658778970549288,1.693380764650444
377,1.1425774910234974,4.595262049585231,1.5745525119848145
378,1.1350277955251549,4.535112937827783,1.4514191889271257
379,1.1278848063402533,4.478204092317493,1.3243180126099328
380,1.1211324357295704,4.424407340570509,1.1935706301356384
381,1.1147545604578237,4.373594227302615,1.0594819465930907
382,1.1087350822457644,4.325636496056616,0.9223393431169281
383,1.103057996862762,4.280406639669194,0.7824122535078142
384,1.2960813999193912,4.853772261941612,1.3645734208427234
385,1.4650010024219235,5.355538842932104,1.8637880856953235
386,1.6153542779056829,5.802155149521364,2.2978086574120176
387,1.7509814362475398,6.205028318309624,2.678934962676659
388,1.8746553015353156,6.572394873901628,3.0160366792545763
389,1.9884434524118972,6.91039644729342,3.3157162174438577
390,2.0939285786882267,7.223734333322543,3.583016434403153
391,2.1923488592902123,7.516086475798382,3.8218716181031063
392,2.284690843468277,7.790383366132418,4.035406036344018
393,2.371752892038878,8.048996492129113,4.226138035036186
394,2.454189698029793,8.293870584164807,4.3961234719838735
395,2.5325442636584197,8.526618601079427,4.547058973956484
396,2.607271334037546,8.748591338737315,4.6803578755965285
397,2.6787548732467377,8.960929341755987,4.797207156748874
398,2.7473212987577558,9.164602215654009,4.89861090198797
399,2.813249640480301,9.36043880374921,4.985424039049779
400,2.8767794346344666,9.54915063548163,5.058378965603303
401,2.9381169270895238,9.73135035309725,5.118106910822216
402,2.9974400020394216,9.907566352013108,5.165155358745665
403,3.0549021430558327,10.078254546912017,5.200002497979045
404,3.1106356576716063,10.24380795019404,5.223069402576017
405,3.1647543426094704,10.404564588894788,5.234730457397136
406,3.2173557271319724,10.5608141684356,5.23532239593454
407,3.2685230016545797,10.712803801464878,5.2251522060718445
408,3.3183267142995505,10.860743047379957,5.204504071874952
409,3.3668262973300593,11.004808446517506,5.173645453477682
410,3.414071467311487,11.14514767925717,5.132832360726158
411,3.460103527147302,11.281883433649082,5.082313848282198
412,3.5049565850972075,11.415117026441573,5.022335748457682
413,3.5486586959233417,11.544931792794504,4.953143659964449
414,3.5912329226672997,11.67139624023073,4.874985221689507
415,3.6326983141069893,11.79456695211903,4.788111715814004
416,3.673070792167744,11.914491223681026,4.6927790598631764
417,3.7123639447094936,12.031209416922783,4.589248259567286
418,3.7505897213674495,12.144757027592071,4.477785402127901
419,3.7877590327795647,12.255166465151268,4.358661272288954
420,3.8238822560765593,12.362468554308249,4.2321506720565285
421,3.8589696516354786,12.466693772960387,4.0985315199912575
422,3.8930316976767436,12.567873246097086,3.958083798812399
423,3.9260793503098848,12.66603951825158,3.8110884115952337
424,3.958124237166553,12.761227128677415,3.6578259979029704
425,3.9891787928926643,12.853473013820528,3.4985757523429557
426,4.019256344600709,12.942816761150766,3.3336142796559383
427,4.048371154995672,13.02930073726507,3.0
428,4.061277518711909,11.412862588062236,2.8772766476552762
429,4.07059389023682,10.246047621731817,2.779180538999236
430,4.077892016903561,9.332004702966893,2.692538148371971
431,4.083893055758034,8.580413600120945,2.6113095337463736
432,4.08898885816678,7.942197477020635,2.5322168564836756
433,4.093416298089882,7.387689410120215,2.4532830118026943
434,4.097329553371983,6.897579626711691,2.373226096477206
435,4.100834589903078,6.458596587974247,2.291170857166552
436,4.104007344415628,6.061229711842394,2.20649685297435
437,4.106904062957449,5.698434546492192,2.1187524120582797
438,4.109567537260005,5.364851705753242,2.0276029962106548
439,4.112031050607629,5.056312674642498,1.9327987725570797
440,4.114320974966035,4.769514535902795,1.8341534818714407
441,4.116458538191315,4.5017986385637485,1.7315302364857579
442,4.118461061270237,4.250995641639316,1.6248317139509882
443,4.120342846219843,4.015314310474557,1.5139932120916006
444,4.122115827279204,3.7932599592122362,1.398977601387923
445,4.123790057775272,3.58357347400935,1.2797715495614226
446,4.125374080415485,3.3851849362978124,1.1563826024785242
447,4.126875213245981,3.197177808373394,1.0288368394559744
448,4.279777777376267,5.0257855884494465,1.8885212172186931
449,4.367505700549251,6.074950223172938,2.372891011845771
450,4.429497590338596,6.816329889467006,2.7057225470703576
451,4.477571827517979,7.391264159715951,2.954068194100896
452,4.516908641358668,7.861704954751925,3.147308970181341
453,4.5502483702652405,8.260424806253148,3.300977195635092
454,4.579218016743858,8.606881526833133,3.4242848226397578
455,4.60486264882336,8.913573399559398,3.523139974445193
456,4.62789300363174,9.189000343640146,3.6015532788881615
457,4.648813785279553,9.439198267422931,3.662367414779945
458,4.6679956279827275,9.668599697037527,3.707667221021368
459,4.68571802940595,9.880547229169975,3.739025323066887
460,4.702196267510811,10.077615437750303,3.7576571148603284
461,4.717598983430358,10.261821152840772,3.7645229846356645
462,4.732060076723276,10.43476571956042,3.7603984116595104
463,4.745687005603922,10.597734263034036,3.745923707126802
464,4.758566744954963,10.751766942058271,3.721640370211611
465,4.7707701789167585,10.897711481400139,3.688018299751739
466,4.782355423235399,11.036262904756887,3.6454764904804806
467,4.793370399354961,11.167994319100096,3.594398869355532
468,4.803854872125628,11.293381284240187,3.535146338103751
469,4.813842091330555,11.412821444340395,3.4680657395328547
470,4.823360130179386,11.526650535363396,3.393496269608439
471,4.832432983300404,11.635155516289982,3.31177375555509
472,4.841081467357182,11.738585339864533,3.223233170353944
473,4.849323955571805,11.837159736979293,3.128209726984777
474,4.8571769704788075,11.931076305597209,3.027038873619572
475,4.864655655208254,12.020516146968028,2.92005548474529
476,4.871774141152827,12.105648262669614,2.8075925103517645
477,4.878545828159654,12.18663290550644,2.6899793071184384
478,4.88498359192685,12.263624059827144,2.5675398348037395
479,4.891099931856882,12.336771209747523,2.440590860751801
480,4.896907071156741,12.406220536278482,2.3094402779569947
481,4.9024170194888566,12.472115666587351,2.1743856090185463
482,4.9076416070083795,12.534598081059782,2.035712740356716
483,4.91259249721695,12.593807267022036,1.893694908425977
484,4.917281184758445,12.649880692379476,1.7485919421089342
485,4.97891799071717,11.054514575425014,2.561923054119569
486,5.018632450887041,10.026571885620836,3.076810134504164
487,5.048061453458571,9.264851143799333,3.44874873104769
488,5.071490313905383,8.658434092585983,3.734993399251597
489,5.090983970460934,8.153873243260037,3.963123679525249
490,5.107698059950646,7.721256860355886,4.148564445850122
491,5.122345163500308,7.342140967648792,4.300817132038078
492,5.135395706301682,7.004349392155459,4.4261452509889985
493,5.147176395002028,6.699425876172079,4.528890819337755
494,5.157923151207418,6.421263981658378,4.612182852344652
495,5.167811663431121,6.165316303912898,4.678346939970965
496,5.176976033584222,5.928111838203295,4.729155915938298
497,5.185520684753419,5.7069477667609805,4.7659906720335865
498,5.193528257444763,5.499685077656402,4.789947555727118
499,5.201065016370491,5.304608619122688,4.801912666833199
500,5.208184657999789,5.12032854744202,4.802614902621007
501,5.2149310607316055,4.9457091433010225,4.792664919768957
502,5.22134031894494,4.779816163784648,4.772584474843458
503,5.2274422820805295,4.621877005809118,4.742828978098532
504,5.233261745364828,4.471249886213641,4.703805086616161
505,5.238819390937458,4.327399482243035,4.655884524874711
506,5.244132546497951,4.189877295240038,4.599414916390435
507,5.249215807187603,4.058305554268461,4.534728158870063
508,5.254081551807633,3.9323638546653426,4.462146726648086
509,5.258740374558213,3.811777983195114,4.3819882028499
510,5.263201446913411,3.6963105515191326,4.294568303513571
511,5.26747282006426,3.5857531679600125,4.200202637221388
512,5.271561675830032,3.479919943081438,4.099207432942275
513,5.275474532480389,3.37864216232394,3.991899457460942
514,5.279217411093259,3.2817639801085408,3.8785953281226915
515,5.28279596758792,3.189139002379955,3.759610405969953
516,5.286215595224909,3.1006276335672323,3.6352574298251277
517,5.289481502044731,3.016095072211529,3.505845025350598
518,5.29259876737718,2.935409848316552,3.3716761964682203
519,5.295572381179844,2.8584428051369497,3.2330468812672155
520,5.298407269564943,2.7850664384581854,3.090244631714222
521,5.301108309462556,2.715154517063664,2.9435474566931403
522,5.156762029167761,4.0043057649209635,3.195880527292691
523,5.048423245867809,4.971875399533227,3.375625281141957
524,4.961593800051319,5.747345942982485,3.509798610475649
525,4.889086822913289,6.3949030526284965,3.6117912937448873
526,4.826808760535176,6.951106105903675,3.6892286113775965
527,4.772204659407624,7.438773297347399,3.7468682286551944
528,4.723572624550692,7.873104187576194,3.787878436016635
529,4.67972238026476,8.264729084488037,3.8144752009026788
530,4.639789386561233,8.621369162489666,3.828269396883459
531,4.603126497960054,8.948804053736842,3.830469594023652
532,4.569237304490812,9.251467177168413,3.822007235663985
533,4.53773326728492,9.532828558934368,3.8036175279313085
534,4.508305121359303,9.795650233068667,3.7758937818520635
535,4.480703189935928,10.042162053567557,3.739325166694924
536,4.454723460637562,10.274186047366236,3.69432371537083
537,4.430197498835613,10.49322649785314,3.64124413394212
538,4.406984982690578,10.7005366141455,3.580398640996585
539,4.384968070334199,10.897168837575341,3.5120682666823457
540,4.364047073715036,11.084013478413548,3.4365115498004237
541,4.344137082048456,11.261828871712094,3.3539712615878625
542,4.325165287913955,11.431265257829105,3.2646795871116185
543,4.3070688425562,11.592883936655376,3.168862068547944
544,4.289793116884308,11.747172798564923,3.066740533856515
